instrument_token,trading_symbol,instrument_type,lot_size,tick_size,isin,segment,expiry,strike,option_type,exchange_token,exchange,last_price,margin_rate
10100000002513,BCL INDUSTRIES LIMITED,0,1,0.01,INE412G01024,0,2024-10-04,,,10,NSE,BCLIND,-1.0
101000000025130,GHFL 8.40% 2028 SR C2,2,1,0.01,INE02JD07041,0,2024-10-04,,,10,NSE,840GHFL28,-1.0
101000000025132,SIDBI 7.47% 2029 SR II,2,1,0.01,INE556F08KR0,0,2024-10-04,,,10,NSE,747SIDBI29,-1.0
101000000025134,GALA PRECISION ENG LTD,0,1,0.05,INE0RE001014,0,2024-10-04,,,10,NSE,GALAPREC,-1.0
101000000025140,BROOKS LAB LIMITED,0,1,0.01,INE650L01011,0,2024-10-04,,,10,NSE,BROOKS,-1.0
101000000025143,ABL 7.45% 2034 SR 8,2,1,0.01,INE238A08500,0,2024-10-04,,,10,NSE,745ABL34,-1.0
101000000025145,ABHFL 8.0490% 2027 F1,2,1,0.01,INE831R07482,0,2024-10-04,,,10,NSE,8049ABHF27,-1.0
101000000025147,JEYYAM GLOBAL FOODS LTD,0,2000,0.05,INE0RXB01022,0,2024-10-04,,,10,NSE,JEYYAM,-1.0
101000000025151,LF 7.9918% 2027 SR D,2,1,0.01,INE498L07053,0,2024-10-04,,,10,NSE,799LTFH27,-1.0
101000000025153,HFL 8.8871% 2026 SR 66,2,1,0.01,INE957N07799,0,2024-10-04,,,10,NSE,8887HFL26,-1.0
101000000025155,ICCL 9.80% 2029,2,1,0.01,INE244L07598,0,2024-10-04,,,10,NSE,980ICCL29,-1.0
101000000025157,REVATHI EQUIPMENT INDIA L,0,1,0.05,INE0DAB01012,0,2024-10-04,,,10,NSE,REVATHIEQU,-1.0
101000000025162,EUREKA FORBES LIMITED,0,1,0.05,INE0KCE01017,0,2024-10-04,,,10,NSE,EUREKAFORB,-1.0
101000000025167,NAMO EWASTE MANAGEMENT L,0,1600,0.05,INE08NZ01012,0,2024-10-04,,,10,NSE,NAMOEWASTE,-1.0
101000000025171,DSPAMC - TOP10ADD,9,1,0.01,INF740KA1UR9,0,2024-10-04,,,10,NSE,TOP10ADD,-1.0
101000000025174,ABFL 8.10% 2029 SR F1,2,1,0.01,INE860H07JA2,0,2024-10-04,,,10,NSE,81ABFL29,-1.0
101000000025176,BOB 7.26% 2034 SR V,2,1,0.01,INE028A08356,0,2024-10-04,,,10,NSE,726BOB34,-1.0
101000000025178,TD POWER SYSTEMS LTD.,0,1,0.05,INE419M01027,0,2024-10-04,,,10,NSE,TDPOWERSYS,-1.0
101000000025201,IREDA 7.36% 2039 SR XVI,2,1,0.01,INE202E08235,0,2024-10-04,,,10,NSE,736IRED39,-1.0
101000000025203,SHREE TIRUPATI BALAJEE L,0,1,0.01,INE0S2G01011,0,2024-10-04,,,10,NSE,BALAJEE,-1.0
101000000025208,MY MUDRA FINCORP LIMITED,0,1200,0.05,INE0RVQ01016,0,2024-10-04,,,10,NSE,MYMUDRA,-1.0
101000000025212,SDL TN 7.03% 2029,5,100,0.01,IN3120240277,0,2024-10-04,,,10,NSE,703TN29,-1.0
101000000025213,SDL TS 7.22% 2038,5,100,0.01,IN4520240305,0,2024-10-04,,,10,NSE,722TS38,-1.0
101000000025214,SDL BR 7.21% 2033,5,100,0.01,IN1320240048,0,2024-10-04,,,10,NSE,721BR33,-1.0
101000000025215,SDL HP 7.22% 2039,5,100,0.01,IN1720240085,0,2024-10-04,,,10,NSE,722HP39,-1.0
101000000025216,SDL KL 7.23% 2045,5,100,0.01,IN2020240155,0,2024-10-04,,,10,NSE,723KL45,-1.0
101000000025217,SDL TN 7.22% 2054,5,100,0.01,IN3120240285,0,2024-10-04,,,10,NSE,722TN54A,-1.0
101000000025218,SDL MZ 7.23% 2038,5,100,0.01,IN2520240051,0,2024-10-04,,,10,NSE,723MZ38,-1.0
101000000025219,GOI TBILL 91D-12/12/24,7,100,0.01,IN002024X250,0,2024-10-04,,,10,NSE,91D121224,-1.0
101000000025220,GOI TBILL 182D-13/03/25,7,100,0.01,IN002024Y241,0,2024-10-04,,,10,NSE,182D130325,-1.0
101000000025221,GOI TBILL 364D-11/09/25,7,100,0.01,IN002024Z248,0,2024-10-04,,,10,NSE,364D110925,-1.0
101000000025222,SANOFI CONS HEALTHC IND L,0,1,0.05,INE0UOS01011,0,2024-10-04,,,10,NSE,SANOFICONR,-1.0
101000000025227,ABHFL 8.03% 2029 SR F2,2,1,0.01,INE831R07490,0,2024-10-04,,,10,NSE,803ABHFL29,-1.0
101000000025229,SIHF 8.07% 2027 SR 27,2,1,0.01,INE213W07293,0,2024-10-04,,,10,NSE,807SMFG27,-1.0
101000000025231,VISION INFRA EQUIP SOL L,0,800,0.05,INE0TR001017,0,2024-10-04,,,10,NSE,VIESL,-1.0
101000000025235,XTGLOBAL INFOTECH LIMITED,0,1,0.01,INE547B01028,0,2024-10-04,,,10,NSE,XTGLOBAL,-1.0
101000000025240,SHUBHSHREE BIOFUELS ENE L,0,1200,0.05,INE0UL701015,0,2024-10-04,,,10,NSE,SHUBHSHREE,-1.0
101000000025244,GAJANAND INTERNATIONAL L,0,3000,0.05,INE0QTE01018,0,2024-10-04,,,10,NSE,GAJANAND,-1.0
101000000025248,ADITYA ULTRA STEEL LTD,0,2000,0.05,INE01YQ01013,0,2024-10-04,,,10,NSE,AUSL,-1.0
101000000025252,KROSS LIMITED,0,1,0.01,INE0O6601022,0,2024-10-04,,,10,NSE,KROSS,-1.0
101000000025258,EDELAMC - EBANKNIFTY,9,1,0.01,INF754K01TE4,0,2024-10-04,,,10,NSE,EBANKNIFTY,-1.0
101000000025262,TOLINS TYRES LIMITED,0,1,0.01,INE0RWQ01014,0,2024-10-04,,,10,NSE,TOLINS,-1.0
101000000025270,BAJAJ HOUSING FINANCE LTD,0,1,0.01,INE377Y01014,0,2024-10-04,,,10,NSE,BAJAJHFL,-1.0
101000000025277,SEC RE NCD 9.25% SR I,2,1,0.01,INE423A07351,0,2024-10-04,,,10,NSE,925AEL26,-1.0
101000000025280,SEC RE NCD SR II,2,1,0.01,INE423A07369,0,2024-10-04,,,10,NSE,AEL120924,-1.0
101000000025283,SEC RE NCD 9.32% SR III,2,1,0.01,INE423A07310,0,2024-10-04,,,10,NSE,932AEL27,-1.0
101000000025287,SEC RE NCD 9.65% SR IV,2,1,0.01,INE423A07328,0,2024-10-04,,,10,NSE,965AEL27,-1.0
101000000025292,SEC RE NCD SR V,2,1,0.01,INE423A07377,0,2024-10-04,,,10,NSE,AEL120924A,-1.0
101000000025294,SEC RE NCD 9.56% SR VI,2,1,0.01,INE423A07336,0,2024-10-04,,,10,NSE,956AEL29,-1.0
101000000025296,SEC RE NCD 9.90% SR VII,2,1,0.01,INE423A07344,0,2024-10-04,,,10,NSE,99AEL29,-1.0
101000000025298,SEC RE NCD SR VIII,2,1,0.01,INE423A07385,0,2024-10-04,,,10,NSE,AEL120924B,-1.0
101000000025303,LTFH 7.90% 2034 SR B,2,1,0.01,INE498L07079,0,2024-10-04,,,10,NSE,790LTFH34,-1.0
101000000025306,SPP POLYMER LIMITED,0,2000,0.05,INE0QR801013,0,2024-10-04,,,10,NSE,SPPPOLY,-1.0
101000000025308,UTI-FIIF II-QIP- VI-RG,8,1,0.01,INF789F01HC9,0,2024-10-04,,,10,NSE,UFIQIPRGVI,-1.0
101000000025311,UTI-FIIF II-QIP- VI-RDP,8,1,0.01,INF789F01HA3,0,2024-10-04,,,10,NSE,UFIQIPRPVI,-1.0
101000000025312,P N GADGIL JEWELLERS LTD,0,1,0.05,INE953R01016,0,2024-10-04,,,10,NSE,PNGJL,-1.0
101000000025314,UTI-FIIF II-QIP- VI-RDR,8,1,0.01,INF789F01HB1,0,2024-10-04,,,10,NSE,UFIQIPRRVI,-1.0
101000000025318,INBK 7.24% 2034 SR I,2,1,0.01,INE562A08099,0,2024-10-04,,,10,NSE,724INBK34,-1.0
10100000002532,CONTINENTAL SEED CHEM LTD,0,3333,0.05,INE340Z01019,0,2024-10-04,,,10,NSE,CONTI,-1.0
101000000025320,INNOMET ADVANCED MATERI L,0,1200,0.05,INE0S1D01010,0,2024-10-04,,,10,NSE,INNOMET,-1.0
101000000025324,EXCELLENT WIRES N PACK L,0,1600,0.05,INE0Y4801011,0,2024-10-04,,,10,NSE,EXCELLENT,-1.0
101000000025328,ALEMBIC PHARMA LTD,0,1,0.05,INE901L01018,0,2024-10-04,,,10,NSE,APLLTD,-1.0
101000000025344,VASWANI IND LTD,0,1,0.01,INE590L01019,0,2024-10-04,,,10,NSE,VASWANI,-1.0
10100000002535,P&G HYGIENE & HEALTH CARE,0,1,0.05,INE179A01014,0,2024-10-04,,,10,NSE,PGHH,-1.0
101000000025351,SDL CG 7.0% 2029,5,100,0.01,IN3520240018,0,2024-10-04,,,10,NSE,70CG29,-1.0
101000000025352,SDL MH 7.1% 2033,5,100,0.01,IN2220240260,0,2024-10-04,,,10,NSE,71MH33,-1.0
101000000025353,SDL BR 7.11% 2033,5,100,0.01,IN1320240055,0,2024-10-04,,,10,NSE,711BR33,-1.0
101000000025354,SDL TN 7.1% 2034,5,100,0.01,IN3120240293,0,2024-10-04,,,10,NSE,71TN34,-1.0
101000000025355,SDL AS 7.13% 2034,5,100,0.01,IN1220240080,0,2024-10-04,,,10,NSE,713AS34,-1.0
101000000025356,SDL MH 7.12% 2036,5,100,0.01,IN2220240278,0,2024-10-04,,,10,NSE,712MH36,-1.0
101000000025357,SDL TS 7.13% 2036,5,100,0.01,IN4520240313,0,2024-10-04,,,10,NSE,713TS36,-1.0
101000000025358,PG ELECTROPLAST LTD,0,1,0.05,INE457L01029,0,2024-10-04,,,10,NSE,PGEL,-1.0
101000000025359,SDL HR 7.13% 2036,5,100,0.01,IN1620240169,0,2024-10-04,,,10,NSE,713HR36,-1.0
101000000025360,SDL MH 7.13% 2037,5,100,0.01,IN2220240286,0,2024-10-04,,,10,NSE,713MH37,-1.0
101000000025364,SDL MH 7.13% 2043,5,100,0.01,IN2220240294,0,2024-10-04,,,10,NSE,713MH43,-1.0
101000000025365,SDL KL 7.14% 2047,5,100,0.01,IN2020240163,0,2024-10-04,,,10,NSE,714KL47,-1.0
10100000002537,SDL KL 7.02% 2028,5,100,0.01,IN2020200266,0,2024-10-04,,,10,NSE,702KL28,-1.0
101000000025371,NEUEON TOWERS LIMITED,0,1,0.01,INE333I01036,0,2024-10-04,,,10,NSE,NTL,-1.0
101000000025372,TPREL 7.85% 2034,2,1,0.01,INE607M08105,0,2024-10-04,,,10,NSE,785TRPEL34,-1.0
101000000025374,GHFL 8.45% 2029 SR C3,2,1,0.01,INE02JD07058,0,2024-10-04,,,10,NSE,845GHFL29,-1.0
101000000025376,LICH 7.65% 2031 SR 446,2,1,0.01,INE115A07QX3,0,2024-10-04,,,10,NSE,765LICH31,-1.0
101000000025389,OSEL DEVICES LIMITED,0,800,0.05,INE0RMF01018,0,2024-10-04,,,10,NSE,OSELDEVICE,-1.0
10100000002539,SDL HR 7.02% 2029,5,100,0.01,IN1620200163,0,2024-10-04,,,10,NSE,702HR29,-1.0
101000000025390,NIIF 7.99% 2029 SR PP 2,2,1,0.01,INE246R07749,0,2024-10-04,,,10,NSE,799NIIF29,-1.0
101000000025392,PANAMA PETROCHEM LTD,0,1,0.05,INE305C01029,0,2024-10-04,,,10,NSE,PANAMAPET,-1.0
101000000025393,CIFL 8.40% 2027,2,1,0.01,INE121A07SH0,0,2024-10-04,,,10,NSE,840CIFL27,-1.0
101000000025398,ARKADE DEVELOPERS LIMITED,0,1,0.01,INE0QRL01017,0,2024-10-04,,,10,NSE,ARKADE,-1.0
101000000025403,WESTERN CARRIERS (IND) L,0,1,0.01,INE0CJF01024,0,2024-10-04,,,10,NSE,WCIL,-1.0
101000000025411,PELATRO LIMITED,0,600,0.05,INE0VG601013,0,2024-10-04,,,10,NSE,PELATRO,-1.0
101000000025416,ENVIROTECH SYSTEMS LTD,0,2000,0.05,INE0SUH01015,0,2024-10-04,,,10,NSE,ENVIRO,-1.0
10100000002542,SDL MH 7.04% 2029,5,100,0.01,IN2220200355,0,2024-10-04,,,10,NSE,704MH29,-1.0
101000000025425,DECCAN TRANSCON LEASING L,0,1200,0.05,INE0S7C01019,0,2024-10-04,,,10,NSE,DECCANTRAN,-1.0
101000000025426,NORTHERN ARC CAPITAL LTD,0,1,0.05,INE850M01015,0,2024-10-04,,,10,NSE,NORTHARC,-1.0
101000000025434,PARAMOUNT SPECIALI FORG L,0,2000,0.05,INE0Q6001012,0,2024-10-04,,,10,NSE,PSFL,-1.0
101000000025435,PFC 7.27% 2031 SR 242A,2,1,0.01,INE134E08ND3,0,2024-10-04,,,10,NSE,727PFCL31,-1.0
101000000025437,PFC 7.22% 2039 242B,2,1,0.01,INE134E08NE1,0,2024-10-04,,,10,NSE,722PFCL39,-1.0
101000000025439,TCHFL 7.86% 2029,2,1,0.01,INE033L07IJ1,0,2024-10-04,,,10,NSE,786TCHFL29,-1.0
101000000025441,NBRD 7.44% 2028 SR 25C,2,1,0.01,INE261F08EK5,0,2024-10-04,,,10,NSE,744NBRD28,-1.0
101000000025446,KALANA ISPAT LIMITED,0,2000,0.05,INE0T0L01014,0,2024-10-04,,,10,NSE,KALANA,-1.0
101000000025447,GROWWAMC - GROWWLIQID,9,1,0.01,INF666M01IP5,0,2024-10-04,,,10,NSE,GROWWLIQID,-1.0
10100000002545,SDL RJ 7.15% 2031,5,100,0.01,IN2920200739,0,2024-10-04,,,10,NSE,715RJ31,-1.0
101000000025451,SICC 8.15% 2027,2,1,0.01,INE535H07CL2,0,2024-10-04,,,10,NSE,815SICC27,-1.0
101000000025455,SICC 8.15% 2026,2,1,0.01,INE535H07CM0,0,2024-10-04,,,10,NSE,815SICC26,-1.0
101000000025456,UTI-FIIF QIP - I - RG,8,1,0.01,INF789F01GE7,0,2024-10-04,,,10,NSE,UTFIQIPRGI,-1.0
101000000025458,UTI-FIIF QIP - I - RDP,8,1,0.01,INF789F01GC1,0,2024-10-04,,,10,NSE,UTFIQIPRPI,-1.0
101000000025459,CITI NIFTY 50 INDEX 2026,2,1,0.01,INE915D07P73,0,2024-10-04,,,10,NSE,CITI26,-1.0
101000000025460,UTI-FIIF QIP - I - RDR,8,1,0.01,INF789F01GD9,0,2024-10-04,,,10,NSE,UTFIQIPRRI,-1.0
101000000025462,AAFS MARKET LINKED 2028,2,1,0.01,INE0L6807187,0,2024-10-04,,,10,NSE,AAFS28B,-1.0
101000000025464,VCCL 12% 2027 SR A,2,1,0.01,INE04HY07161,0,2024-10-04,,,10,NSE,12VCCL27,-1.0
101000000025466,VCCL 12% 2029 SR B,2,1,0.01,INE04HY07153,0,2024-10-04,,,10,NSE,12VCCL29,-1.0
101000000025468,PAISALO DIGITAL LIMITED,0,1,0.01,INE420C01059,0,2024-10-04,,,10,NSE,PAISALO,-1.0
101000000025470,SDL KA 6.95% 2028,5,100,0.01,IN1920240018,0,2024-10-04,,,10,NSE,695KA28,-1.0
101000000025474,SDL RJ 7.13% 2039,5,100,0.01,IN2920240297,0,2024-10-04,,,10,NSE,713RJ39,-1.0
101000000025475,SDL RJ 7.15% 2042,5,100,0.01,IN2920240305,0,2024-10-04,,,10,NSE,715RJ42,-1.0
101000000025476,SDL MH 7.12% 2043,5,100,0.01,IN2220240336,0,2024-10-04,,,10,NSE,712MH43,-1.0
101000000025477,SDL MP 7.14% 2043,5,100,0.01,IN2120240063,0,2024-10-04,,,10,NSE,714MP43,-1.0
101000000025478,SDL WB 7.15% 2044,5,100,0.01,IN3420240100,0,2024-10-04,,,10,NSE,715WB44,-1.0
101000000025479,SDL PN 7.15% 2044,5,100,0.01,IN2820240207,0,2024-10-04,,,10,NSE,715PN44,-1.0
10100000002548,SDL AS 7.17% 2031,5,100,0.01,IN1220200332,0,2024-10-04,,,10,NSE,717AS31,-1.0
101000000025480,SDL WB 7.15% 2045,5,100,0.01,IN3420240118,0,2024-10-04,,,10,NSE,715WB45,-1.0
101000000025481,SDL RJ 7.13% 2046,5,100,0.01,IN2920240313,0,2024-10-04,,,10,NSE,713RJ46,-1.0
101000000025483,SDL PN 7.14% 2049,5,100,0.01,IN2820240215,0,2024-10-04,,,10,NSE,714PN49,-1.0
101000000025484,SDL CG 7.03% 2030,5,100,0.01,IN3520240026,0,2024-10-04,,,10,NSE,703CG30,-1.0
101000000025486,TIJARIA POLYPIPES LTD,0,1,0.01,INE440L01017,0,2024-10-04,,,10,NSE,TIJARIA,-1.0
101000000025489,SDL AS 7.05% 2031,5,100,0.01,IN1220240098,0,2024-10-04,,,10,NSE,705AS31,-1.0
101000000025491,SDL MH 7.07% 2032,5,100,0.01,IN2220240302,0,2024-10-04,,,10,NSE,707MH32,-1.0
101000000025493,SDL BR 7.12% 2033,5,100,0.01,IN1320240063,0,2024-10-04,,,10,NSE,712BR33,-1.0
101000000025494,SDL RJ 7.1% 2034,5,100,0.01,IN2920240289,0,2024-10-04,,,10,NSE,71RJ34,-1.0
101000000025496,ONELIFE CAP ADVISORS LTD,0,1,0.01,INE912L01015,0,2024-10-04,,,10,NSE,ONELIFECAP,-1.0
101000000025498,SDL GA 7.12% 2034,5,100,0.01,IN1420240054,0,2024-10-04,,,10,NSE,712GA34,-1.0
101000000025499,SDL MH 7.11% 2036,5,100,0.01,IN2220240310,0,2024-10-04,,,10,NSE,711MH36,-1.0
101000000025500,SDL MP 7.12% 2036,5,100,0.01,IN2120240055,0,2024-10-04,,,10,NSE,712MP36,-1.0
101000000025501,SDL HR 7.12% 2036,5,100,0.01,IN1620240177,0,2024-10-04,,,10,NSE,712HR36,-1.0
101000000025502,SDL MH 7.12% 2038,5,100,0.01,IN2220240328,0,2024-10-04,,,10,NSE,712MH38,-1.0
101000000025503,INDO US BIOTECH LTD,0,1,0.05,INE250Z01010,0,2024-10-04,,,10,NSE,INDOUS,-1.0
101000000025508,PHFL 8.24% 2028 SR LXIV,2,1,0.01,INE572E07175,0,2024-10-04,,,10,NSE,824PHFL28,-1.0
10100000002551,SDL ML 7.17% 2031,5,100,0.01,IN2420200114,0,2024-10-04,,,10,NSE,717ML31,-1.0
101000000025510,SAMVARDHANA MOTHERSON INT,4,1,0.05,INE775A08105,0,2024-10-04,,,10,NSE,MOTHERSON,-1.0
101000000025516,FLEXITUFF VENTURES INT L,0,1,0.01,INE060J01017,0,2024-10-04,,,10,NSE,FLEXITUFF,-1.0
101000000025519,PHOENIX OVERSEAS LIMITED,0,2000,0.05,INE0FPO01018,0,2024-10-04,,,10,NSE,PHOGLOBAL,-1.0
10100000002552,SDL UP 7.19% 2031,5,100,0.01,IN3320200311,0,2024-10-04,,,10,NSE,719UP31,-1.0
101000000025523,AVI ANSH TEXTILE LIMITED,0,2000,0.05,INE0TFB01017,0,2024-10-04,,,10,NSE,AVIANSH,-1.0
101000000025527,BIKEWO GREEN TECH LIMITED,0,2000,0.05,INE0SQH01013,0,2024-10-04,,,10,NSE,BIKEWO,-1.0
101000000025531,S D RETAIL LIMITED,0,1000,0.05,INE0X6F01017,0,2024-10-04,,,10,NSE,SDREAMS,-1.0
101000000025532,SEC RE NCD 9.25% SR I,2,1,0.01,INE148I07TZ6,0,2024-10-04,,,10,NSE,925SCL26E,-1.0
101000000025534,SEC RE NCD 9.65% SR I,2,1,0.01,INE148I07US9,0,2024-10-04,,,10,NSE,965SCL26F,-1.0
101000000025537,SEC RE NCD 9.25% SR II,2,1,0.01,INE148I07UI0,0,2024-10-04,,,10,NSE,925SCL26F,-1.0
101000000025542,SEC RE NCD SR III,2,1,0.01,INE148I07UH2,0,2024-10-04,,,10,NSE,SCL25924,-1.0
101000000025544,SEC RE NCD SR III,2,1,0.01,INE148I07UG4,0,2024-10-04,,,10,NSE,SCL25924A,-1.0
101000000025546,SEC RE NCD 9.40% SR IV,2,1,0.01,INE148I07UF6,0,2024-10-04,,,10,NSE,940SCL27A,-1.0
101000000025548,SEC RE NCD 9.90% SR IV,2,1,0.01,INE148I07UE9,0,2024-10-04,,,10,NSE,990SCL27B,-1.0
101000000025550,SEC RE NCD 9.02% SR V,2,1,0.01,INE148I07UD1,0,2024-10-04,,,10,NSE,902SCL27C,-1.0
101000000025552,SEC RE NCD 9.48% SR V,2,1,0.01,INE148I07UC3,0,2024-10-04,,,10,NSE,948SCL27D,-1.0
101000000025554,SEC RE NCD SR VI,2,1,0.01,INE148I07UB5,0,2024-10-04,,,10,NSE,SCL25924C,-1.0
101000000025556,SEC RE NCD SR VI,2,1,0.01,INE148I07UA7,0,2024-10-04,,,10,NSE,SCL25924D,-1.0
101000000025558,SEC RE NCD 10.15% SR VII,2,1,0.01,INE148I07UK6,0,2024-10-04,,,10,NSE,1015SCL29B,-1.0
101000000025560,SEC RE NCD 9.25% SR VIII,2,1,0.01,INE148I07UJ8,0,2024-10-04,,,10,NSE,925SCL29C,-1.0
101000000025562,SEC RE NCD 9.71% SR VIII,2,1,0.01,INE148I07UN0,0,2024-10-04,,,10,NSE,971SCL29B,-1.0
101000000025564,SEC RE NCD 10.50% SR IX,2,1,0.01,INE148I07UP5,0,2024-10-04,,,10,NSE,1050SCL31A,-1.0
101000000025566,SEC RE NCD 10.03% SR X,2,1,0.01,INE148I07UR1,0,2024-10-04,,,10,NSE,1003SCL31A,-1.0
101000000025568,SEC RE NCD 10.25% SR XI,2,1,0.01,INE148I07UT7,0,2024-10-04,,,10,NSE,1025SCL34C,-1.0
10100000002557,SDL PN 7.23% 2031,5,100,0.01,IN2820200201,0,2024-10-04,,,10,NSE,723PN31,-1.0
101000000025570,SEC RE NCD 10.75% SR XI,2,1,0.01,INE148I07UW1,0,2024-10-04,,,10,NSE,1075SCL34C,-1.0
101000000025572,SEC RE NCD 9.80% SR XII,2,1,0.01,INE148I07UU5,0,2024-10-04,,,10,NSE,980SCL34B,-1.0
101000000025574,SHAKTI PUMPS (I) LTD,0,1,0.05,INE908D01010,0,2024-10-04,,,10,NSE,SHAKTIPUMP,-1.0
101000000025575,SEC RE NCD 10.25% SR XII,2,1,0.01,INE148I07UV3,0,2024-10-04,,,10,NSE,1025SCL34B,-1.0
101000000025580,MCNALLY BH. ENG. CO.LTD,0,1,0.01,INE748A01016,0,2024-10-04,,,10,NSE,MBECL,-1.0
101000000025581,TECHINDIA NIRMAN LIMITED,0,1,0.01,INE778A01021,0,2024-10-04,,,10,NSE,TECHIN,-1.0
101000000025584,TRIVENI TURBINE LIMITED,0,1,0.05,INE152M01016,0,2024-10-04,,,10,NSE,TRITURBINE,-1.0
101000000025591,SIDBI 7.34% 2029 SR III,2,1,0.01,INE556F08KS8,0,2024-10-04,,,10,NSE,734SIDBI29,-1.0
101000000025593,SHFL 7.9% 2027 SR 343,2,1,0.01,INE667F07IV3,0,2024-10-04,,,10,NSE,79SHFL27,-1.0
101000000025595,AAFS28C MARKET LINKED 28,2,1,0.01,INE0L6807195,0,2024-10-04,,,10,NSE,AAFS28C,-1.0
101000000025598,MANBA FINANCE LIMITED,0,1,0.01,INE939X01013,0,2024-10-04,,,10,NSE,MANBA,-1.0
10100000002560,SDL RJ 7.24% 2036,5,100,0.01,IN2920200747,0,2024-10-04,,,10,NSE,724RJ36,-1.0
101000000025605,WOL 3D INDIA LIMITED,0,1000,0.05,INE0OO201011,0,2024-10-04,,,10,NSE,WOL3D,-1.0
101000000025606,MOTILALAMC - MOMENTUM50,9,1,0.01,INF247L01DK8,0,2024-10-04,,,10,NSE,MOMENTUM50,-1.0
101000000025612,INDO THAI SEC LTD,0,1,0.05,INE337M01013,0,2024-10-04,,,10,NSE,INDOTHAI,-1.0
101000000025619,RAPPID VALVES (INDIA) LTD,0,600,0.05,INE0MVO01012,0,2024-10-04,,,10,NSE,RAPPID,-1.0
10100000002562,HUHTAMAKI INDIA LIMITED,0,1,0.05,INE275B01026,0,2024-10-04,,,10,NSE,HUHTAMAKI,-1.0
101000000025622,HFL 9.20% 2030 SR 67,2,1,0.01,INE957N08151,0,2024-10-04,,,10,NSE,920HFL30,-1.0
101000000025624,TBILL LKD RESET 26 SR C2,2,1,0.01,INE02KN07055,0,2024-10-04,,,10,NSE,GFL26,-1.0
101000000025626,U. Y. FINCORP LIMITED,0,1,0.01,INE152C01025,0,2024-10-04,,,10,NSE,UYFINCORP,-1.0
10100000002563,SDL JK 7.24% 2036,5,100,0.01,IN4920200156,0,2024-10-04,,,10,NSE,724JK36,-1.0
101000000025631,SIIPL 9.75% 2027 SR III,2,1,0.01,INE391V07166,0,2024-10-04,,,10,NSE,975SIPL27B,-1.0
101000000025638,ESSAR SHIPPING LTD,0,1,0.01,INE122M01019,0,2024-10-04,,,10,NSE,ESSARSHPNG,-1.0
101000000025640,LIC MF - LIC GOLD ETF,9,1,0.05,INF397L01554,0,2024-10-04,,,10,NSE,LICMFGOLD,-1.0
101000000025642,UNILEX COLOURS AND CHEM L,0,1600,0.05,INE0B2801011,0,2024-10-04,,,10,NSE,UNILEX,-1.0
101000000025643,KRN HEAT EXCHANGE N REF L,0,1,0.01,INE0Q3J01015,0,2024-10-04,,,10,NSE,KRN,-1.0
101000000025651,THINKING HATS ENTER SOL L,0,3000,0.05,INE0SHE01019,0,2024-10-04,,,10,NSE,THESL,-1.0
101000000025655,TECHERA ENGINEER (IND) L,0,1600,0.05,INE0JQS01019,0,2024-10-04,,,10,NSE,TECHERA,-1.0
101000000025657,PCPL 6 M MIBOR-OIS 2027,2,1,0.01,INE389Z07062,0,2024-10-04,,,10,NSE,PCPL27,-1.0
10100000002566,SDL KA 7.29% 2036,5,100,0.01,IN1920200624,0,2024-10-04,,,10,NSE,729KA36,-1.0
101000000025662,IIFL SAMASTA 9.50% 2026,2,1,0.01,INE413U07350,0,2024-10-04,,,10,NSE,950ISF26,-1.0
101000000025667,FORGE AUTO INTERNATION L,0,1200,0.05,INE0YKW01013,0,2024-10-04,,,10,NSE,FORGEAUTO,-1.0
101000000025671,SAHASRA ELECTRONIC SOLU L,0,400,0.05,INE0RBQ01018,0,2024-10-04,,,10,NSE,SAHASRA,-1.0
101000000025673,DIFFUSION ENGINEERS LTD,0,1,0.01,INE184O01015,0,2024-10-04,,,10,NSE,DIFFNKG,-1.0
101000000025680,DIVYADHAN RECYCLING IND L,0,2000,0.05,INE0QYI01019,0,2024-10-04,,,10,NSE,DIVYADHAN,-1.0
101000000025681,GOI TBILL 91D-03/01/25,7,100,0.01,IN002024X268,0,2024-10-04,,,10,NSE,91D030125,-1.0
101000000025682,GOI TBILL 182D-04/04/25,7,100,0.01,IN002024Y258,0,2024-10-04,,,10,NSE,182D040425,-1.0
101000000025683,GOI TBILL 364D-03/10/25,7,100,0.01,IN002024Z255,0,2024-10-04,,,10,NSE,364D031025,-1.0
101000000025684,JAIN DVR EQUITY SHARES,0,1,0.01,IN9175A01010,0,2024-10-04,,,10,NSE,JISLDVREQS,-1.0
101000000025685,SDL AP 7.11% 2038,5,100,0.01,IN1020240520,0,2024-10-04,,,10,NSE,711AP38,-1.0
101000000025686,SDL TS 7.12% 2039,5,100,0.01,IN4520240321,0,2024-10-04,,,10,NSE,712TS39,-1.0
101000000025690,DYNACONS SYS & SOLN LTD,0,1,0.05,INE417B01040,0,2024-10-04,,,10,NSE,DSSL,-1.0
101000000025691,SDL AS 7.13% 2039,5,100,0.01,IN1220240106,0,2024-10-04,,,10,NSE,713AS39,-1.0
101000000025692,SDL TS 7.14% 2042,5,100,0.01,IN4520240339,0,2024-10-04,,,10,NSE,714TS42,-1.0
101000000025696,SDL AP 7.14% 2044,5,100,0.01,IN1020240538,0,2024-10-04,,,10,NSE,714AP44,-1.0
101000000025697,SDL WB 7.15% 2044,5,100,0.01,IN3420240126,0,2024-10-04,,,10,NSE,715WB44A,-1.0
